UserID,ItemID,Rating,Timestamp
U00003191,P0010,5,968652564
U00003191,P0011,4,968653289
U00003191,P0007,3,968653385
U00003191,P0003,3,968654045
U00003824,P0029,4,968676104
U00003824,P0003,3,968676443
U00003227,P0001,4,968682427
U00003833,P0010,5,968690072
U00003833,P0006,4,968692811
U00003185,P0006,4,968700472
U00003185,P0016,4,968700472
U00003185,P0001,5,968700656
U00003462,P0022,3,968707711
U00003184,P0011,4,968708698
U00003412,P0001,4,968725413
U00003412,P0032,4,968725413
U00003412,P0021,4,968725767
U00003412,P0006,4,968725972
U00003183,P0010,3,968729053
U00003182,P0025,4,968771846
U00003182,P0016,4,968771905
U00003182,P0017,1,968772066
U00003182,P0018,3,968774101
U00003693,P0011,4,968774719
U00003217,P0016,5,968775083
U00003217,P0021,2,968777418
U00003182,P0001,2,968779770
U00003182,P0024,2,968780578
U00003182,P0005,2,968780933
U00003182,P0009,3,968781064
U00003182,P0003,2,968781298
U00003182,P0004,1,968781840
U00003182,P0019,4,968782083
U00003217,P0007,2,968782589
U00003217,P0017,5,968782733
U00003178,P0010,2,968783615
U00003217,P0001,4,968784242
U00003217,P0004,4,968784599
U00003177,P0025,2,968784648
U00003177,P0001,5,968786114
U00003180,P0001,3,968788868
U00003180,P0032,3,968788868
U00003180,P0029,4,968788915
U00003175,P0017,3,968788917
U00003180,P0025,4,968788972
U00003180,P0016,3,968789148
U00003174,P0001,5,968789743
U00003173,P0032,5,968791645
U00003173,P0024,4,968791764
U00003172,P0029,5,968792506
U00003172,P0032,4,968792608
U00003172,P0006,4,968792868
U00003279,P0032,3,968793591
U00003173,P0029,4,968794033
U00003227,P0032,3,968798847
U00003227,P0016,5,968798969
U00003180,P0021,3,968800840
U00003180,P0007,1,968801534
U00003180,P0019,3,968802536
U00003180,P0024,3,968804422
U00003170,P0001,4,968806330
U00003169,P0032,1,968809447
U00003169,P0024,3,968809813
U00003167,P0029,5,968815351
U00003167,P0032,5,968815501
U00003167,P0021,4,968816082
U00003167,P0001,5,968818279
U00003162,P0021,1,968859025
U00003162,P0006,3,968859052
U00003162,P0010,2,968859075
U00003163,P0001,5,968867718
U00003163,P0006,5,968868185
U00003163,P0021,4,968868212
U00003163,P0010,4,968868937
U00003163,P0032,5,968870081
U00003161,P0001,5,968870625
U00003967,P0016,2,968872748
U00003967,P0022,2,968873131
U00003967,P0024,1,968873327
U00003967,P0031,2,968873804
U00003171,P0025,3,968876308
U00003704,P0006,5,968876679
U00003160,P0001,4,968877395
U00003160,P0032,3,968877534
U00003163,P0017,4,968880978
U00003163,P0011,3,968881620
U00003163,P0014,3,968881792
U00003163,P0029,5,968883203
U00003163,P0002,4,968883512
U00003158,P0001,4,968883838
U00003158,P0032,5,968884169
U00003158,P0029,5,968884239
U00003157,P0001,4,968884950
U00003163,P0007,5,968886500
U00003156,P0021,4,968886959
U00003156,P0010,4,968887046
U00003163,P0003,4,968887429
U00003161,P0025,5,968887516
U00003155,P0002,3,968897471
U00003155,P0001,4,968897524
U00003688,P0025,4,968898960
U00003154,P0021,3,968904163
U00003154,P0001,5,968904326
U00003154,P0017,5,968905982
U00004030,P0025,3,968911018
U00003151,P0021,2,968913687
U00003151,P0016,2,968915332
U00003151,P0025,2,968919720
U00003151,P0001,5,968920178
U00003261,P0029,4,968936596
U00003261,P0002,3,968936742
U00003261,P0015,1,968937137
U00003261,P0021,4,968937645
U00003476,P0003,5,968953563
U00003476,P0012,1,968955185
U00003150,P0024,4,968959301
U00003157,P0032,3,968960238
U00003147,P0001,5,968964771
U00003146,P0001,3,968964836
U00003147,P0002,4,968966314
U00003147,P0006,4,968966428
U00003147,P0021,5,968966428
U00003147,P0010,4,968966428
U00004691,P0032,4,968971927
U00004691,P0007,3,968972169
U00003145,P0001,4,968975888
U00003143,P0019,3,968986841
U00003143,P0005,3,968989774
U00003141,P0010,4,969033349
U00003141,P0002,2,969033508
U00003141,P0032,3,969034040
U00003140,P0017,5,969035450
U00003139,P0018,3,969036647
U00003140,P0032,4,969037281
U00003140,P0024,4,969037714
U00003138,P0011,4,969048938
U00003163,P0028,4,969050434
U00003138,P0001,5,969050515
U00003138,P0032,1,969051001
U00003136,P0032,5,969055568
U00003163,P0024,4,969057754
U00005193,P0001,5,969062190
U00005193,P0021,4,969062816
U00005193,P0007,4,969062934
U00005193,P0011,2,969062966
U00003135,P0025,4,969064751
U00003135,P0030,4,969065188
U00003135,P0021,3,969067662
U00005300,P0032,5,969083049
U00003134,P0024,4,969083269
U00003134,P0021,4,969083569
U00003134,P0010,4,969083724
U00003224,P0018,3,969146391
U00003430,P0025,3,969148441
U00003430,P0016,4,969149091
U00003430,P0021,4,969149157
U00003430,P0014,4,969149250
U00004116,P0011,4,969162102
U00003320,P0006,2,969216271
U00003320,P0011,4,969217818
U00004005,P0016,4,969224203
U00004005,P0006,5,969224685
U00003253,P0028,4,969237038
U00003253,P0001,4,969237060
U00003130,P0001,4,969249945
U00003130,P0032,5,969249993
U00003386,P0016,4,969257092
U00003129,P0032,4,969279157
U00003129,P0016,5,969279221
U00003129,P0025,4,969279258
U00003129,P0011,3,969279432
U00003129,P0021,3,969279659
U00003129,P0022,3,969280221
U00003129,P0031,4,969280456
U00003518,P0007,3,969288633
U00003518,P0003,2,969288894
U00003128,P0025,4,969291812
U00003128,P0017,4,969291904
U00003174,P0017,4,969292640
U00003174,P0006,5,969293299
U00003128,P0002,1,969295471
U00003126,P0032,5,969297430
U00003126,P0024,4,969297516
U00003126,P0006,4,969297708
U00003126,P0016,3,969297708
U00003503,P0032,5,969306422
U00003503,P0029,5,969306422
U00003127,P0017,5,969306756
U00005620,P0010,4,969311287
U00004899,P0017,5,969318438
U00004899,P0021,3,969318523
U00003123,P0032,5,969324181
U00003128,P0006,4,969325810
U00004411,P0010,3,969330912
U00004411,P0025,5,969331088
U00004411,P0007,5,969331307
U00004411,P0011,5,969331882
U00004411,P0032,4,969332559
U00004411,P0017,4,969332623
U00003121,P0006,3,969332952
U00003121,P0021,4,969332993
U00003121,P0016,3,969333608
U00003121,P0032,5,969333747
U00003121,P0024,4,969333786
U00003121,P0022,5,969334109
U00003121,P0010,3,969334109
U00003121,P0002,3,969334189
U00003121,P0019,1,969334411
U00003121,P0012,2,969334945
U00004600,P0002,3,969349084
U00004600,P0022,3,969349539
U00003129,P0006,5,969367056
U00003129,P0010,4,969373285
U00003119,P0002,3,969392822
U00003118,P0032,5,969401758
U00003118,P0016,3,969403589
U00003118,P0010,3,969403676
U00003118,P0001,4,969404264
U00003118,P0013,4,969404305
U00003118,P0017,4,969407063
U00003118,P0007,4,969407152
U00003118,P0011,3,969407152
U00003118,P0021,3,969407784
U00003116,P0024,3,969464050
U00003113,P0001,4,969466395
U00003112,P0024,3,969475958
U00003112,P0032,3,969478141
U00003111,P0004,1,969480755
U00003111,P0019,5,969481265
U00003111,P0005,2,969481429
U00003110,P0029,3,969483994
U00003110,P0010,2,969486113
U00003110,P0001,3,969486642
U00003110,P0002,1,969487011
U00003110,P0025,4,969487439
U00003110,P0021,4,969487797
U00003108,P0010,4,969491225
U00003108,P0002,2,969491525
U00003143,P0028,4,969492575
U00003143,P0017,4,969492689
U00003143,P0011,4,969492798
U00003143,P0021,4,969493182
U00003108,P0032,2,969494084
U00003108,P0017,4,969494855
U00003108,P0021,4,969495827
U00003108,P0016,4,969496656
U00003108,P0006,4,969497649
U00003108,P0001,3,969498856
U00003107,P0019,3,969509827
U00003107,P0011,5,969510045
U00005488,P0026,2,969572778
U00003101,P0001,4,969577531
U00003101,P0017,2,969577746
U00003101,P0010,4,969583598
U00003101,P0002,3,969583684
U00003412,P0019,5,969589107
U00003100,P0025,4,969592158
U00003099,P0032,2,969594784
U00003099,P0024,2,969595180
U00003098,P0001,3,969596305
U00003095,P0017,5,969644530
U00003095,P0011,5,969644548
U00003095,P0025,1,969644583
U00003095,P0007,5,969644819
U00003154,P0025,4,969645274
U00003227,P0011,3,969645828
U00003227,P0007,4,969645886
U00003227,P0005,3,969646131
U00003094,P0032,4,969649693
U00003093,P0002,3,969650197
U00003092,P0032,5,969650507
U00003092,P0029,3,969650534
U00003093,P0025,3,969651064
U00003503,P0001,4,969651609
U00003503,P0010,4,969651879
U00003095,P0001,5,969652850
U00003090,P0001,4,969660551
U00003569,P0024,3,969671242
U00004381,P0024,3,969679740
U00003087,P0025,1,969681917
U00003087,P0011,4,969682220
U00003087,P0003,3,969683087
U00003087,P0006,5,969683486
U00003086,P0006,3,969691969
U00003086,P0010,4,969692194
U00003086,P0021,5,969692238
U00003086,P0011,5,969692560
U00003562,P0027,4,969700549
U00003087,P0002,4,969737617
U00003087,P0001,5,969738110
U00004579,P0017,5,969750673
U00004579,P0028,3,969750816
U00004579,P0001,5,969750910
U00004579,P0010,4,969751411
U00003963,P0017,4,969754296
U00003083,P0011,4,969763813
U00003082,P0021,4,969777823
U00003082,P0019,3,969780780
U00003087,P0007,5,969788212
U00003087,P0004,3,969788926
U00003189,P0006,4,969791035
U00003081,P0006,4,969800267
U00003081,P0002,3,969800995
U00003081,P0001,5,969801904
U00003081,P0032,4,969803425
U00003081,P0024,4,969803561
U00003081,P0003,4,969808859
U00003080,P0006,2,969808940
U00003080,P0021,3,969809748
U00003080,P0029,5,969810783
U00003080,P0032,3,969810818
U00003080,P0025,3,969810967
U00003080,P0016,3,969811278
U00003080,P0017,5,969811321
U00003599,P0016,4,969811594
U00003599,P0010,4,969812071
U00003082,P0002,2,969812857
U00003082,P0024,2,969814607
U00003079,P0032,3,969814896
U00003079,P0025,2,969814947
U00003077,P0001,5,969831439
U00003189,P0021,3,969860797
U00003189,P0010,3,969860891
U00003189,P0020,3,969861380
U00003189,P0002,3,969862138
U00003189,P0001,3,969862370
U00003189,P0011,4,969862936
U00003189,P0005,2,969869484
U00003189,P0007,3,969869716
U00003189,P0003,2,969870010
U00003189,P0019,1,969870216
U00003189,P0004,4,969870255
U00003189,P0032,3,969870484
U00003189,P0017,3,969870860
U00003189,P0025,3,969870923
U00003075,P0001,4,969898542
U00003075,P0017,4,969898938
U00003075,P0025,3,969899005
U00003075,P0028,3,969899031
U00003073,P0021,4,969931791
U00003073,P0001,4,969931899
U00003270,P0013,2,969934165
U00003072,P0004,4,969939442
U00003072,P0025,3,969941700
U00003266,P0025,5,969947742
U00003069,P0024,1,969952296
U00003069,P0032,4,969952596
U00003069,P0021,1,969952870
U00003519,P0022,3,969989937
U00003519,P0020,4,969995149
U00003067,P0032,5,969995743
U00003067,P0001,4,969995872
U00003067,P0016,5,969996160
U00003067,P0006,4,969996925
U00003067,P0022,4,969997099
U00003067,P0029,4,969997529
U00003067,P0017,4,969997940
U00003067,P0011,3,969997989
U00003067,P0025,5,969997989
U00003067,P0003,4,969998650
U00003065,P0024,5,969998755
U00003066,P0001,3,969998951
U00003067,P0002,2,969999088
U00003066,P0022,5,969999551
U00003067,P0021,5,970000001
U00003067,P0027,3,970001140
U00003065,P0001,4,970001943
U00003065,P0025,4,970003038
U00003065,P0032,4,970003114
U00004138,P0032,3,970007697
U00004138,P0017,4,970008221
U00003062,P0019,1,970016154
U00003063,P0019,5,970016205
U00005424,P0025,3,970016494
U00005424,P0017,3,970016528
U00005424,P0032,4,970016565
U00003063,P0011,5,970016571
U00003087,P0017,4,970020834
U00003060,P0016,3,970021415
U00003060,P0022,4,970021614
U00003087,P0022,4,970022701
U00003391,P0022,4,970062712
U00003483,P0024,3,970067353
U00003483,P0023,3,970069360
U00003057,P0025,3,970072653
U00003106,P0021,5,970078400
U00003367,P0002,4,970080091
U00003056,P0024,3,970123892
U00003056,P0001,4,970125637
U00003056,P0002,4,970126016
U00003857,P0001,5,970150562
U00003055,P0022,3,970156674
U00003053,P0019,2,970169494
U00004561,P0007,4,970177851
U00003052,P0032,3,970178307
U00003051,P0001,4,970179852
U00003051,P0032,4,970179923
U00003051,P0016,4,970180299
U00003048,P0025,4,970183059
U00003048,P0032,4,970183241
U00003049,P0028,5,970183529
U00003048,P0001,4,970183549
U00003049,P0017,4,970183572
U00003048,P0021,4,970183865
U00003047,P0006,4,970185129
U00003045,P0029,3,970188933
U00003045,P0032,5,970188991
U00003051,P0010,4,970194516
U00003051,P0022,3,970206880
U00003853,P0032,5,970208809
U00003044,P0022,5,970211451
U00003044,P0005,5,970214225
U00003518,P0017,4,970237534
U00003055,P0032,5,970243793
U00003824,P0032,3,970244471
U00003042,P0032,3,970251595
U00003042,P0017,3,970251681
U00003042,P0025,4,970251837
U00003042,P0024,4,970252550
U00003036,P0001,3,970268071
U00003037,P0017,4,970268447
U00003037,P0032,4,970268529
U00003037,P0011,4,970268643
U00003037,P0022,4,970268878
U00003035,P0017,4,970274615
U00003035,P0025,3,970274653
U00003035,P0032,2,970274929
U00003034,P0005,4,970285441
U00003971,P0025,3,970286722
U00003033,P0006,5,970289531
U00003033,P0001,4,970290222
U00003033,P0019,4,970291595
U00003033,P0032,4,970292896
U00003032,P0006,4,970342735
U00003032,P0020,4,970343689
U00003032,P0002,4,970345251
U00003032,P0015,4,970345422
U00003032,P0001,5,970345591
U00005949,P0001,3,970348455
U00003032,P0003,5,970348822
U00005949,P0016,5,970348946
U00003032,P0004,5,970349329
U00004790,P0001,4,970349515
U00003971,P0005,4,970349532
U00003032,P0019,3,970349774
U00003032,P0012,4,970350160
U00004790,P0024,2,970350980
U00003032,P0014,3,970353820
U00003031,P0001,4,970355174
U00003031,P0016,4,970355360
U00003031,P0032,5,970355474
U00003031,P0011,3,970356439
U00003029,P0004,3,970361778
U00003029,P0017,4,970362874
U00003029,P0032,4,970362992
U00003029,P0016,5,970363290
U00003029,P0014,3,970363576
U00003029,P0022,3,970363672
U00003029,P0011,5,970363861
U00004411,P0029,4,970364169
U00003029,P0002,4,970365071
U00003029,P0018,3,970365311
U00003029,P0003,4,970365773
U00003029,P0019,3,970366253
U00004411,P0014,2,970370293
U00003757,P0032,5,970371875
U00004039,P0025,4,970373245
U00003031,P0019,4,970430273
U00003807,P0010,2,970439135
U00003028,P0001,4,970440865
U00003028,P0021,4,970441453
U00003971,P0019,2,970447391
U00004305,P0022,5,970448167
U00004305,P0010,4,970448507
U00003971,P0027,4,970451957
U00003971,P0007,2,970452035
U00003027,P0006,5,970455801
U00003026,P0024,1,970459682
U00003026,P0016,3,970460511
U00003026,P0001,2,970461364
U00003025,P0001,5,970461469
U00003026,P0011,4,970462186
U00003026,P0007,5,970462965
U00003026,P0019,1,970463705
U00003026,P0005,2,970463730
U00003025,P0017,5,970464209
U00003024,P0010,4,970470782
U00003024,P0006,4,970470839
U00003024,P0021,2,970470877
U00003021,P0032,2,970497581
U00005620,P0001,4,970502261
U00003018,P0001,5,970506329
U00003018,P0032,4,970506696
U00003017,P0025,4,970507008
U00003022,P0021,3,970507113
U00003022,P0006,3,970507151
U00003017,P0032,4,970507195
U00003018,P0006,4,970507222
U00003017,P0001,3,970507231
U00003017,P0017,4,970507341
U00003022,P0010,3,970507382
U00003017,P0011,3,970507815
U00003016,P0029,5,970508456
U00003016,P0032,5,970508475
U00003012,P0032,5,970510048
U00003012,P0024,1,970510131
U00003013,P0007,4,970510364
U00003012,P0001,3,970510754
U00003013,P0003,3,970510859
U00003012,P0025,1,970511449
U00003012,P0010,2,970511710
U00003012,P0014,1,970512621
U00003012,P0005,1,970512732
U00005620,P0002,3,970515147
U00003018,P0016,4,970519084
U00003018,P0010,4,970519138
U00003013,P0002,4,970521421
U00003010,P0019,2,970521816
U00003018,P0021,4,970522151
U00003010,P0032,4,970522318
U00003010,P0029,4,970522318
U00003010,P0024,3,970522871
U00003017,P0028,4,970529661
U00003017,P0007,4,970531253
U00003007,P0003,2,970540147
U00003007,P0032,3,970540340
U00003007,P0024,1,970540448
U00003007,P0001,5,970541258
U00003007,P0021,4,970541423
U00003007,P0019,1,970542224
U00003006,P0001,5,970542648
U00003017,P0021,4,970546997
U00003051,P0019,1,970551677
U00003005,P0032,5,970569186
U00003792,P0026,4,970580694
U00003057,P0001,3,970592981
U00003057,P0011,3,970592981
U00003057,P0017,3,970593543
U00003057,P0021,3,970593727
U00003008,P0032,5,970601061
U00003053,P0032,4,970602062
U00003004,P0025,1,970604316
U00003004,P0006,3,970604951
U00003004,P0001,4,970605035
U00003004,P0017,4,970605246
U00003018,P0011,4,970607075
U00003002,P0001,5,970614190
U00003054,P0025,4,970615471
U00003054,P0001,4,970615592
U00003054,P0032,4,970615626
U00003054,P0016,4,970616114
U00003054,P0029,4,970616239
U00003001,P0001,4,970616579
U00003001,P0016,5,970619073
U00003001,P0010,4,970619102
U00003001,P0006,4,970619190
U00003001,P0023,4,970619239
U00003001,P0022,4,970619324
U00003001,P0018,4,970619569
U00003000,P0032,5,970620795
U00002999,P0001,5,970620881
U00002999,P0008,2,970621145
U00002999,P0002,4,970621252
U00003000,P0009,1,970621271
U00003000,P0010,3,970621714
U00003024,P0002,4,970624934
U00003024,P0032,3,970625189
U00002998,P0011,4,970663809
U00002997,P0025,3,970671741
U00002997,P0017,5,970672882
U00002997,P0011,5,970673018
U00002995,P0032,4,970683721
U00002997,P0002,3,970685652
U00002995,P0010,4,970691542
U00002995,P0002,4,970691596
U00002995,P0015,3,970691852
U00002995,P0001,4,970696738
U00002994,P0001,4,970706107
U00002994,P0021,4,970706716
U00002994,P0006,4,970707917
U00002994,P0010,3,970708527
U00002994,P0020,3,970709355
U00003014,P0011,4,970709949
U00002993,P0025,5,970725194
U00002993,P0006,5,970741507
U00004126,P0018,4,970759571
U00003454,P0026,4,970772467
U00003650,P0001,4,970773934
U00003003,P0032,4,970774631
U00002989,P0001,5,970774804
U00003003,P0010,4,970775090
U00002989,P0002,4,970775191
U00003435,P0025,2,970793690
U00002987,P0015,3,970794451
U00002987,P0001,4,970795538
U00002986,P0021,3,970809418
U00002986,P0011,4,970809752
U00002986,P0007,3,970810213
U00002986,P0025,4,970810953
U00002986,P0017,5,970811034
U00002986,P0032,4,970811109
U00002986,P0016,4,970811182
U00002986,P0029,4,970813288
U00002984,P0003,4,970869417
U00002985,P0001,4,970883360
U00002983,P0009,5,970908335
U00003196,P0001,4,970939946
U00002981,P0032,4,970944723
U00002990,P0017,5,970954404
U00002990,P0025,4,970954588
U00002990,P0011,4,970954625
U00002978,P0029,4,970967455
U00002978,P0017,4,970967551
U00002978,P0025,1,970967944
U00002976,P0002,3,971020773
U00002975,P0025,5,971021675
U00002976,P0024,3,971021940
U00002976,P0006,4,971022514
U00002974,P0024,4,971030887
U00002974,P0006,5,971033713
U00003065,P0021,2,971048663
U00003483,P0017,4,971052138
U00002973,P0024,4,971061219
U00002972,P0006,5,971063394
U00002972,P0001,5,971063896
U00002970,P0015,3,971097476
U00002970,P0001,4,971098108
U00002968,P0001,5,971107728
U00002968,P0032,5,971107926
U00002968,P0006,5,971108180
U00002968,P0011,4,971108452
U00002968,P0023,3,971109342
U00002968,P0007,4,971109421
U00002968,P0010,4,971110319
U00002966,P0010,4,971117398
U00002966,P0002,4,971117744
U00002966,P0001,5,971121087
U00003599,P0001,4,971124294
U00002967,P0016,4,971125586
U00002963,P0032,2,971126577
U00002967,P0021,5,971127221
U00002967,P0029,4,971128245
U00002967,P0001,3,971128767
U00002966,P0025,4,971136780
U00002966,P0007,4,971137371
U00002966,P0021,4,971138198
U00003065,P0007,4,971148160
U00003065,P0003,4,971148340
U00002967,P0030,3,971151686
U00002967,P0025,2,971151796
U00002967,P0032,3,971152073
U00002956,P0032,4,971196500
U00002957,P0025,5,971196824
U00002957,P0032,5,971197417
U00002955,P0001,4,971204594
U00002955,P0006,4,971205484
U00002955,P0025,2,971205848
U00002951,P0001,4,971216031
U00002951,P0016,4,971217498
U00003150,P0011,5,971220061
U00002950,P0017,5,971220870
U00002950,P0001,4,971221061
U00002950,P0028,5,971221443
U00002950,P0011,2,971221637
U00002950,P0007,5,971221637
U00002948,P0003,3,971242757
U00003272,P0002,4,971247101
U00003272,P0031,3,971255338
U00002946,P0003,3,971273951
U00002946,P0006,4,971275527
U00002946,P0016,4,971275668
U00002946,P0022,3,971276062
U00002946,P0010,3,971276726
U00003963,P0025,3,971298174
U00002945,P0017,5,971299938
U00002945,P0032,2,971300069
U00002945,P0021,5,971300089
U00002943,P0021,3,971320900
U00002943,P0029,5,971321242
U00002942,P0017,4,971329474
U00002941,P0032,5,971347755
U00002941,P0017,4,971348659
U00002941,P0011,4,971348751
U00002941,P0007,3,971349091
U00002941,P0003,1,971349356
U00002941,P0010,3,971350311
U00002941,P0001,5,971351417
U00004489,P0021,4,971397703
U00004489,P0006,4,971399288
U00002939,P0011,4,971411203
U00002939,P0002,3,971411899
U00002939,P0001,5,971412396
U00002938,P0017,4,971448277
U00002938,P0007,3,971448538
U00002938,P0003,4,971448846
U00002938,P0001,5,971450755
U00002936,P0029,5,971478116
U00002937,P0016,4,971478272
U00002937,P0025,2,971478320
U00002937,P0032,2,971478428
U00002937,P0011,4,971478509
U00002937,P0007,3,971478831
U00002935,P0032,4,971485883
U00002935,P0029,5,971485883
U00002934,P0017,4,971486552
U00002934,P0028,4,971486641
U00002934,P0011,4,971486849
U00002933,P0001,3,971487005
U00002933,P0032,4,971487147
U00002933,P0025,4,971487188
U00002933,P0016,5,971487321
U00002934,P0007,2,971487371
U00002932,P0006,5,971487950
U00002934,P0008,3,971488199
U00002934,P0002,3,971488304
U00002934,P0014,3,971492880
U00002934,P0031,3,971492980
U00002934,P0004,2,971493262
U00002934,P0001,4,971493741
U00002934,P0003,3,971495121
U00002934,P0005,4,971495258
U00002934,P0019,3,971495521
U00002931,P0025,4,971505445
U00002931,P0001,5,971505491
U00002931,P0032,5,971505809
U00002931,P0016,4,971506198
U00002931,P0006,5,971506198
U00003196,P0024,2,971539031
U00003196,P0032,2,971548389
U00002929,P0029,4,971550688
U00002928,P0029,5,971550737
U00002928,P0032,5,971550850
U00002928,P0001,4,971553420
U00002927,P0011,5,971553996
U00002928,P0002,1,971556097
U00002952,P0030,5,971564951
U00002952,P0029,4,971565098
U00002926,P0001,3,971572888
U00004169,P0017,5,971582323
U00002929,P0025,5,971591307
U00002924,P0001,5,971592588
U00003367,P0017,5,971617204
U00002929,P0006,3,971642720
U00002929,P0016,4,971642744
U00002929,P0022,3,971642914
U00002929,P0010,3,971642953
U00002929,P0023,3,971643019
U00002922,P0006,4,971649212
U00002922,P0032,4,971649537
U00002921,P0032,5,971669691
U00004227,P0006,4,971721417
U00002916,P0021,5,971734539
U00005840,P0017,5,971744833
U00002915,P0032,4,971751486
U00003196,P0002,3,971756887
U00002913,P0029,5,971767330
U00002913,P0032,4,971768443
U00002913,P0001,4,971768987
U00002913,P0006,4,971770072
U00002913,P0016,3,971770072
U00002913,P0021,5,971771359
U00002913,P0018,3,971772624
U00002912,P0019,3,971789320
U00002911,P0032,5,971796066
U00003182,P0006,4,971804371
U00003182,P0032,3,971805328
U00002979,P0001,5,971805798
U00002979,P0013,3,971805888
U00002907,P0003,2,971818243
U00002907,P0001,3,971818809
U00002907,P0016,2,971819485
U00002907,P0002,5,971820437
U00002907,P0012,4,971820757
U00002907,P0004,2,971820904
U00002907,P0019,5,971821183
U00002907,P0023,5,971822034
U00002906,P0032,2,971836496
U00002907,P0020,2,971838149
U00002907,P0017,3,971838343
U00002907,P0031,4,971838999
U00002907,P0010,3,971839237
U00002905,P0001,4,971839737
U00002907,P0009,3,971843998
U00002907,P0007,3,971844678
U00002907,P0005,3,971845064
U00002903,P0001,4,971854335
U00002903,P0032,5,971855282
U00002902,P0019,5,971859143
U00002902,P0001,5,971859551
U00002909,P0001,5,971881913
U00002909,P0011,4,971883113
U00002909,P0014,5,971884036
U00002901,P0021,4,971884882
U00002901,P0025,4,971885575
U00002900,P0003,3,971902282
U00002900,P0006,4,971902897
U00002918,P0025,4,971903703
U00002918,P0032,5,971903767
U00002918,P0029,4,971904021
U00002900,P0001,3,971904246
U00002900,P0029,5,971908378
U00002900,P0032,5,971908378
U00002900,P0016,5,971910444
U00003607,P0021,4,971912459
U00002899,P0021,3,971918923
U00002899,P0011,4,971919601
U00002899,P0003,4,971920187
U00002899,P0029,5,971920791
U00002899,P0006,3,971922292
U00002899,P0010,5,971922432
U00002897,P0032,5,971933165
U00002897,P0006,4,971934111
U00005256,P0027,3,971965615
U00005113,P0032,3,971966402
U00005113,P0029,2,971966448
U00002909,P0032,5,971968234
U00002909,P0006,5,971968521
U00005113,P0011,1,971968584
U00005113,P0007,1,971968929
U00005113,P0015,1,971969208
U00002909,P0010,5,971970478
U00002909,P0016,5,971970894
U00002909,P0007,4,971970914
U00002909,P0022,5,971971005
U00002909,P0023,3,971971306
U00002909,P0002,3,971971338
U00005113,P0006,4,971972084
U00002909,P0031,4,971972467
U00002909,P0003,3,971973992
U00005113,P0016,3,971974421
U00005113,P0021,2,971974498
U00002909,P0015,4,971974610
U00002909,P0020,4,971974646
U00005113,P0014,3,971975377
U00005113,P0004,2,971976141
U00002933,P0021,3,971977645
U00002909,P0021,4,971977798
U00002909,P0009,3,971978050
U00005453,P0016,3,971983931
U00002895,P0001,5,971986382
U00002895,P0011,3,971986639
U00002895,P0021,3,971987002
U00002895,P0006,4,971987002
U00002894,P0021,5,971987374
U00002895,P0010,3,971987376
U00002894,P0010,4,971987417
U00002896,P0010,4,971996090
U00002896,P0016,4,971997945
U00002892,P0008,3,972007075
U00002891,P0004,4,972008930
U00002896,P0019,4,972015002
U00002896,P0032,4,972015960
U00002890,P0010,4,972018208
U00002889,P0001,3,972055240
U00002896,P0001,4,972056089
U00002888,P0001,2,972057552
U00002888,P0025,4,972057976
U00002888,P0017,2,972058005
U00002888,P0008,4,972058406
U00002889,P0011,4,972058413
U00002888,P0010,4,972058492
U00002888,P0002,3,972058704
U00002888,P0011,3,972059844
U00002888,P0003,4,972060838
U00002888,P0016,4,972062752
U00002895,P0019,2,972067908
U00004116,P0001,4,972099743
U00004260,P0001,4,972110302
U00004260,P0021,4,972110559
U00003471,P0003,3,972122836
U00003471,P0019,2,972122997
U00003471,P0011,3,972123149
U00003471,P0023,2,972123280
U00002887,P0006,5,972140465
U00002887,P0021,5,972140502
U00002887,P0010,5,972142847
U00002887,P0002,4,972143106
U00002886,P0006,3,972148012
U00002886,P0010,4,972149220
U00002886,P0020,4,972151249
U00002887,P0001,5,972153242
U00002887,P0007,1,972155966
U00002887,P0003,3,972156657
U00002887,P0005,3,972156757
U00002887,P0019,3,972157344
U00003892,P0006,3,972173446
U00002887,P0022,4,972174891
U00002887,P0025,4,972176715
U00002935,P0003,3,972177181
U00002935,P0024,5,972177694
U00002907,P0032,1,972179922
U00002907,P0024,4,972179922
U00002885,P0001,5,972185562
U00002885,P0011,4,972186209
U00002882,P0027,3,972243969
U00002881,P0011,3,972259597
U00002883,P0024,1,972266882
U00002883,P0019,1,972267365
U00002939,P0016,3,972281666
U00002879,P0016,3,972344097
U00005317,P0032,4,972356267
U00005317,P0025,5,972356467
U00002878,P0031,3,972356797
U00005317,P0004,3,972357972
U00005317,P0027,3,972358082
U00002878,P0026,4,972358674
U00002878,P0011,3,972358939
U00005317,P0007,1,972359008
U00002878,P0001,4,972360106
U00005317,P0006,2,972360795
U00005317,P0018,3,972361363
U00002895,P0032,5,972403891
U00002895,P0016,4,972404181
U00005090,P0025,5,972407582
U00002876,P0010,3,972407796
U00002876,P0006,4,972408298
U00002874,P0032,5,972412824
U00002874,P0001,4,972413190
U00002875,P0032,5,972413210
U00002875,P0029,3,972413240
U00002874,P0021,3,972413420
U00002996,P0006,3,972413450
U00002876,P0021,4,972413509
U00002874,P0028,3,972413814
U00002873,P0017,5,972414536
U00002873,P0011,3,972415553
U00002996,P0017,4,972415853
U00002996,P0001,5,972416116
U00002872,P0006,4,972416713
U00002872,P0001,4,972417073
U00002872,P0024,2,972418557
U00002872,P0025,5,972421047
